# i	j	beta * DeltaG^cnf_ij
73	918	33.03073695
73	957	28.71137289
73	958	33.8358806
73	969	17.61007988
74	502	15.63620079
74	512	24.89574602
74	532	33.34719324
74	624	12.21177835
74	663	16.37686738
74	673	16.77921454
74	678	15.75494981
74	746	23.57417943
74	789	24.31520381
74	870	33.31271457
74	936	27.45608245
74	953	26.12141902
74	978	24.87528685
75	503	36.03945321
75	539	19.17957441
75	543	17.06499563
75	596	18.58953275
75	727	28.70282916
75	788	32.57030732
75	815	14.84591012
75	834	15.36134402
75	898	12.15552314
75	925	30.97719233
75	969	27.375314
75	981	33.48112346
75	989	13.63980727
76	502	33.08595217
76	532	12.47722303
76	567	26.24088494
76	623	14.90590029
76	643	10.90847025
76	663	19.74119508
76	678	21.13801673
76	696	13.21846303
76	765	10.60679502
76	776	16.82654967
76	801	12.08904218
76	833	34.24769106
76	844	11.75080065
76	847	21.56368289
76	862	29.9544851
76	870	10.56063372
76	872	26.98661402
76	893	10.38040869
76	919	10.87116422
76	931	26.09698303
76	951	20.09014823
77	517	16.51028578
77	542	14.84281073
77	559	19.20478399
77	594	19.2710592
77	610	10.23247049
77	629	24.69690203
77	675	13.48300709
77	714	11.73823922
77	729	25.28569137
77	788	20.25857969
77	799	18.20687468
77	809	11.1056884
77	815	30.96649623
77	846	33.17133671
77	863	12.07686738
77	897	33.09061905
77	918	14.37979061
77	941	33.34555627
77	949	18.3471632
77	999	22.45921627
78	545	21.1975797
78	546	18.28010253
78	566	27.78294834
78	571	9.948018376
78	574	23.62712191
78	612	20.80669261
78	626	14.60199301
78	630	17.37507201
78	637	36.18955624
78	644	15.47938714
78	653	33.01963901
78	655	26.85936612
78	667	10.21607935
78	724	33.90429911
78	734	34.08349813
78	832	17.61953987
78	859	24.649554
78	882	26.55820463
78	921	14.69471753
78	940	16.29462005
78	945	18.69028414
79	521	15.47096469
79	544	11.00257953
79	554	33.02845087
79	640	13.56268866
79	725	16.26141599
79	753	15.67421978
79	782	24.51856104
79	858	12.62559123
79	867	14.60191214
79	869	16.1560339
79	890	33.61416764
79	896	12.53076822
79	905	12.27089012
79	917	37.06281511
79	956	23.60917937
79	960	33.98650027
79	974	33.8324861
79	982	16.52898901
79	992	16.20288779
80	502	12.40070002
80	512	34.2367421
80	589	20.26141308
80	623	29.75164233
80	624	17.533505
80	663	17.29018058
80	673	16.18843645
80	678	16.11893214
80	746	30.69046153
80	789	16.77917612
80	906	34.27262984
80	953	34.82389507
80	978	18.48818914
81	509	18.40493708
81	541	35.4815385
81	547	13.01741351
81	633	10.12257819
81	649	14.32457566
81	652	22.59105779
81	674	19.52265269
81	722	33.09030652
81	745	19.35942944
81	750	25.99909727
81	758	26.76844217
81	790	13.01276913
81	823	25.86383613
81	825	14.56682842
81	838	33.2418754
81	926	33.43731409
81	944	33.3499394
81	948	24.86351545
81	952	29.5459844
82	518	24.31735439
82	543	26.93051681
82	594	31.67913192
82	595	17.51693757
82	596	21.25634465
82	600	29.34798544
82	621	28.52263103
82	629	22.65740583
82	654	27.14834917
82	687	10.43267422
82	781	25.72948981
82	797	33.03407448
82	814	20.92313612
82	846	16.56168635
82	944	33.41958227
82	989	36.75123875
83	520	25.12925989
83	595	9.971323259
83	621	35.09129825
83	654	10.83695639
83	670	27.5041996
83	687	13.96282416
83	690	25.82120835
83	744	23.98730002
83	781	33.0502719
83	814	19.49807097
84	548	13.3302012
84	557	21.17898443
84	579	28.26216651
84	627	29.76712451
84	636	23.8133009
84	680	14.73297787
84	698	28.63703264
84	742	33.56286005
84	756	18.86343579
84	757	30.41784261
84	773	22.1676196
84	841	33.07220186
84	873	9.773540104
84	965	22.31706299
84	970	32.99687378
84	977	30.55370288
85	548	13.21422363
85	590	33.71724184
85	636	21.65022439
85	638	14.33472933
85	680	14.23954308
85	724	22.99345713
85	734	20.07245335
85	742	20.9554079
85	757	33.02273316
85	773	14.43428302
85	824	17.15305988
85	841	34.26218015
85	848	21.23860312
85	873	19.89447844
85	965	19.90812629
85	970	31.8495612
85	977	15.24788328
86	524	9.891383374
86	533	22.04566261
86	536	15.45949288
86	549	13.92194285
86	562	13.91611722
86	578	17.48237998
86	588	20.52877357
86	592	17.44097062
86	614	31.22826795
86	632	20.11678774
86	681	15.45719704
86	694	14.57738029
86	707	18.66806287
86	751	11.87251804
86	766	33.00005424
86	835	12.16600531
86	880	33.23326571
86	912	33.01888647
86	995	14.96519216
87	532	22.37286004
87	567	10.28369185
87	569	25.29173557
87	575	14.4812069
87	643	18.58136366
87	696	14.73146393
87	776	11.44967987
87	813	21.20631368
87	833	10.36053442
87	847	36.00259242
87	870	33.76059836
87	872	11.51053357
87	893	20.10795198
87	908	20.56519288
87	919	29.97134123
87	951	16.72265969
87	962	21.02841992
88	533	21.39788718
88	536	34.87346462
88	562	34.21848325
88	570	15.75051016
88	582	14.06273571
88	591	12.08348856
88	607	17.3250649
88	614	22.41766975
88	651	10.89816801
88	694	33.09049021
88	738	16.83279188
88	754	15.68293937
88	766	31.47918374
88	770	22.85151419
88	827	33.06305591
88	871	18.55707369
88	933	24.82701561
89	503	20.10349458
89	512	33.90836546
89	523	22.67294954
89	526	20.42208685
89	579	33.78839601
89	627	12.29789555
89	698	13.06441022
89	727	25.54439507
89	746	29.19437424
89	756	16.84427153
89	762	16.59102599
89	811	30.24514132
89	894	33.76131803
89	924	14.56826654
89	925	23.31258723
89	927	26.81584178
89	988	27.68469772
89	996	13.05883407
90	510	33.04987608
90	565	23.50474834
90	570	13.57389262
90	582	33.02573166
90	591	26.21500923
90	607	28.29642846
90	651	17.52607131
90	700	29.19960576
90	720	25.59103222
90	754	11.31246
90	803	19.12220485
90	871	13.08894053
90	933	18.52531767
91	515	33.21898608
91	527	16.30622461
91	550	11.29961021
91	554	35.02933896
91	617	26.6326301
91	625	21.21698083
91	693	16.62426951
91	704	20.35304666
91	721	21.37739896
91	731	35.22801897
91	736	14.03111676
91	749	21.26099205
91	760	12.47818212
91	783	16.81328607
91	798	31.5123239
91	828	9.939247079
91	853	15.9676069
91	874	14.86681927
91	879	13.18317039
91	903	19.28882264
91	976	19.4076088
92	548	9.816275148
92	557	14.80201688
92	579	33.56042416
92	587	33.12583712
92	590	30.76142062
92	636	31.42267074
92	680	16.24040003
92	742	33.06349476
92	756	33.02109196
92	757	18.1743099
92	773	22.54043425
92	841	19.21773453
92	873	12.13464882
92	965	28.01840909
92	977	28.60095132
93	564	33.24109199
93	576	32.53502823
93	598	25.76850265
93	619	21.0951623
93	622	23.1595731
93	672	33.07409547
93	684	13.48645004
93	697	24.53970105
93	723	16.52889939
93	741	16.88799584
93	772	34.02329952
93	779	13.74119925
93	804	21.69135395
93	805	10.66717134
93	830	12.33457833
93	857	14.98351414
93	860	32.5036272
93	861	15.08818017
93	867	35.24503573
93	869	33.07696195
93	875	29.9702903
93	892	22.05332407
93	895	33.04729404
93	899	33.02359312
93	907	31.93245504
93	917	26.85111158
93	937	11.26810241
93	946	27.22356126
93	956	26.94422931
93	964	15.34249151
93	997	12.89338801
94	507	33.16094146
94	511	10.69448733
94	564	11.84909656
94	584	20.88195551
94	597	15.38337029
94	598	18.59716553
94	622	31.5845493
94	662	15.71193065
94	672	12.2181319
94	679	22.55929207
94	777	16.90461397
94	778	20.75392648
94	784	17.84993551
94	795	17.28354415
94	810	14.6709843
94	822	10.73551754
94	830	33.42973032
94	854	14.05094963
94	875	18.67617228
94	892	32.11450608
94	895	34.10240785
94	897	33.13858683
94	907	23.61033974
94	916	21.25338239
94	946	32.99961006
94	958	14.15781877
94	985	33.68790633
95	524	21.92835401
95	528	30.99186551
95	536	21.39334164
95	549	19.46292727
95	578	33.59717666
95	586	33.24468223
95	588	17.07876277
95	592	15.27346621
95	614	34.30483449
95	631	26.13021764
95	632	19.65636274
95	681	33.4234011
95	694	34.30660212
95	707	9.818857427
95	751	17.08480446
95	763	34.72697199
95	766	32.99693094
95	818	19.358477
95	835	28.62365699
95	912	18.75195311
95	938	22.7302122
95	942	33.20382805
95	995	10.1633721
96	503	33.0469559
96	523	33.00173495
96	539	14.20534685
96	543	22.87239809
96	596	19.45902085
96	675	26.27279443
96	727	32.18484465
96	788	21.22370931
96	811	30.24259173
96	815	12.21832691
96	834	21.41368191
96	898	10.78350135
96	925	29.33307332
96	957	34.05433802
96	969	19.09021093
96	989	18.2813851
97	525	36.32311457
97	527	35.88470975
97	555	28.53469111
97	593	20.52385155
97	642	15.16513204
97	665	13.54440798
97	679	33.02759644
97	692	14.91346946
97	709	21.75568911
97	718	19.4664745
97	736	33.01547967
97	769	21.3508043
97	771	33.15653008
97	780	14.00345621
97	783	27.50082602
97	812	12.64394047
97	842	11.32737486
97	885	13.04580279
97	888	9.928854375
97	914	12.28560447
97	922	13.44775635
97	935	9.725853227
97	959	25.80503934
97	976	34.34063605
98	541	18.73375769
98	574	24.82127276
98	645	16.15158596
98	658	10.96091314
98	674	19.94908529
98	701	18.20612859
98	722	16.0817956
98	724	27.94072096
98	745	23.0000402
98	761	24.99743075
98	823	17.09227713
98	832	24.64033241
98	886	9.963600994
98	911	11.02945596
98	921	32.84324719
98	948	24.7573564
98	952	33.85082911
98	994	14.83766543
99	517	34.05759653
99	525	29.02582024
99	542	10.64840656
99	559	18.75425537
99	610	17.75710711
99	729	11.25412062
99	787	12.68157285
99	799	9.926061221
99	809	13.83862268
99	817	17.28612073
99	863	12.54196167
99	876	18.7875108
99	918	11.91282571
99	941	19.26070301
99	949	14.22762586
99	961	14.14350481
99	999	11.58328753
100	552	33.57777131
100	576	26.64741237
100	598	32.9983671
100	619	20.76911172
100	622	33.56735661
100	684	14.71785094
100	697	19.84496911
100	723	17.95242762
100	737	33.42203544
100	741	21.23010665
100	779	18.80807578
100	794	34.51281548
100	805	10.20120007
100	830	14.10491319
100	857	11.36282211
100	861	14.72026582
100	895	33.19016859
100	899	32.18696404
100	917	26.93089495
100	928	20.31113621
100	929	29.71443453
100	937	15.07112681
100	946	24.7033454
100	964	22.59005876
100	997	11.00270039
101	541	21.41890886
101	574	26.74741355
101	587	21.04285352
101	590	28.3882837
101	645	33.0227515
101	658	14.58798523
101	701	18.93399787
101	722	20.8808313
101	724	20.71251443
101	734	24.97089259
101	820	25.61986801
101	823	28.21387414
101	832	33.3419761
101	841	33.45375402
101	886	16.51299407
101	911	10.74163918
102	545	12.62844083
102	546	12.63075162
102	561	19.25915173
102	566	13.04170823
102	571	16.07288555
102	581	33.15143868
102	612	29.6446333
102	626	9.811989052
102	630	33.08856016
102	644	11.34510875
102	653	24.28110626
102	655	18.65039852
102	664	33.79101508
102	667	11.38404663
102	712	36.06642024
102	716	14.47053983
102	728	23.15853942
102	761	29.73399896
102	832	27.59504087
102	849	34.98408159
102	859	33.02593322
102	921	22.60647009
102	940	23.51680713
102	945	11.14517855
102	971	20.88943637
103	553	14.9749187
103	591	33.00083519
103	605	33.14629655
103	607	19.06550438
103	651	33.03576033
103	657	10.06726515
103	703	12.4770262
103	721	33.00367796
103	726	12.75916635
103	749	33.09129204
103	759	22.07621653
103	821	18.09791156
103	829	16.00592861
103	836	25.83019896
103	880	16.58942363
103	909	18.14919004
103	984	10.69324814
104	517	15.60449414
104	539	14.83001424
104	559	33.19261517
104	577	21.75416589
104	610	24.65759097
104	661	32.10917171
104	675	12.39877684
104	713	25.93015304
104	714	13.43127485
104	788	9.799828852
104	809	32.04030013
104	815	13.63510364
104	897	32.99720416
104	898	23.60330071
104	918	33.96064307
104	969	16.23099556
105	513	12.89631487
105	514	11.33468795
105	528	34.50913439
105	529	23.3398566
105	563	16.57119459
105	583	22.23089665
105	615	21.45584235
105	647	16.41403782
105	668	31.52902028
105	669	35.08639173
105	740	36.07103284
105	763	26.48691767
105	806	28.65086823
105	843	19.0820486
105	851	11.65031823
105	942	27.09631152
105	954	33.65086519
106	549	23.36116923
106	555	19.44207215
106	578	15.3870516
106	606	10.43651598
106	632	23.29877768
106	646	13.65095303
106	677	33.08329238
106	681	17.44317784
106	688	14.50913992
106	689	22.73695655
106	695	16.35890808
106	718	27.86186851
106	751	30.06144416
106	769	27.37867973
106	808	15.71169185
106	835	23.88252985
106	943	10.95479344
106	954	23.10492662
107	503	15.6739616
107	512	33.19630496
107	523	17.27054293
107	526	25.35338658
107	627	15.11803411
107	698	15.69961064
107	727	19.11770496
107	746	21.79922892
107	756	21.93234505
107	762	17.87181742
107	811	24.83523476
107	924	14.58644207
107	925	18.33769176
107	927	28.7364797
107	967	35.21071263
107	988	30.01663744
107	996	11.59782258
108	516	10.98768725
108	556	16.77666541
108	580	28.46165439
108	602	15.38612109
108	608	12.93580602
108	609	10.52792883
108	628	17.02902329
108	747	16.41038929
108	775	22.40392421
108	856	20.75616949
108	859	33.04601524
108	866	15.26194003
108	910	34.16624738
108	930	11.09387274
108	947	27.81091477
108	991	11.53696255
109	505	19.64909499
109	508	22.91345762
109	526	14.40218041
109	579	16.30967423
109	599	33.00244865
109	616	22.5610451
109	627	33.13284114
109	650	17.35222771
109	702	19.70412103
109	708	19.59809645
109	791	26.30566131
109	792	22.84243974
109	850	14.5405966
109	881	26.68267798
109	894	33.03436261
109	927	15.28577767
109	966	23.22096025
109	985	34.61823987
110	508	17.11691543
110	511	34.504569
110	576	9.771724488
110	597	25.29252103
110	697	10.02749277
110	737	11.84628293
110	778	19.01739522
110	791	22.08702133
110	792	34.84057156
110	830	18.58730075
110	857	18.12502968
110	881	27.03618079
110	895	11.66643266
110	907	12.94900419
110	937	33.02454318
110	946	10.25203029
110	997	32.99903887
111	551	19.36451481
111	553	22.95465099
111	558	34.01858299
111	568	10.46389006
111	605	16.59481252
111	625	18.40108704
111	676	19.57074366
111	719	14.71710747
111	721	28.64530739
111	731	20.15216132
111	760	33.23209887
111	768	17.98769526
111	821	19.1945483
111	836	14.01755401
111	862	17.35803111
111	903	25.56673263
111	906	33.34749246
111	909	31.80502775
111	931	18.20560724
111	934	21.57335378
111	939	35.95906497
112	513	19.22833519
112	514	24.24883454
112	563	18.98167173
112	603	10.15156534
112	685	17.38495638
112	740	11.35801185
112	793	11.59761325
112	802	11.01094475
112	806	29.62854571
112	825	27.72038481
112	843	23.74824981
112	851	33.19459946
112	852	33.03924528
112	926	12.66043826
112	952	33.00222749
112	972	21.39734714
112	998	23.1313777
113	509	16.68040261
113	541	33.7441702
113	547	20.23719094
113	613	23.09949394
113	633	14.2444583
113	645	14.81190307
113	649	10.99621271
113	652	11.24990084
113	653	35.12097252
113	674	12.4525148
113	712	27.67265584
113	744	30.35548313
113	745	11.08062813
113	750	13.39190833
113	758	32.99703927
113	761	33.6757011
113	786	20.59748862
113	790	11.98469516
113	823	21.72422713
113	825	28.81762897
113	838	14.87657315
113	886	33.68273198
113	948	28.75664617
113	994	15.70506594
114	500	33.62597558
114	529	18.15747844
114	531	34.58270914
114	572	24.05287445
114	611	24.80118042
114	647	26.73713894
114	671	15.53715667
114	755	32.38794074
114	820	30.18517949
114	843	23.2954054
114	852	11.67998571
114	855	29.09090026
114	868	15.598968
114	915	31.75269955
114	920	11.18403012
114	926	32.99702473
114	963	23.54050177
114	968	19.22968678
114	972	17.73101632
114	987	9.832673532
114	990	12.54847707
115	515	17.09365136
115	521	35.26601633
115	544	22.52687978
115	554	20.4094199
115	617	13.5551128
115	640	12.01211444
115	693	28.99819127
115	704	19.03331455
115	725	11.50906682
115	753	33.28550963
115	782	23.45079892
115	798	27.29935443
115	804	19.26151472
115	853	17.63515888
115	867	22.38648827
115	869	13.21273136
115	874	22.52305885
115	879	24.1461182
115	939	33.03178876
115	964	30.47585044
115	992	10.43091237
116	558	9.94703
116	560	15.40069146
116	568	30.52642329
116	605	14.89429517
116	657	32.99752168
116	720	33.00723387
116	803	17.30889645
116	821	33.00790604
116	836	33.92229609
116	906	28.67098388
116	986	22.98464056
117	502	28.88699547
117	523	33.18997333
117	543	34.00242218
117	589	15.05792564
117	624	32.99735747
117	673	11.42001812
117	727	33.09080347
117	746	23.37223038
117	789	10.99388131
117	834	19.14318984
117	864	17.56918089
117	975	24.89364041
117	981	17.51857204
117	989	30.81626327
118	505	31.17905233
118	517	19.45578858
118	539	28.18261221
118	577	10.13858708
118	597	33.16156203
118	599	15.60330134
118	616	26.80570389
118	650	33.51713097
118	661	9.853692365
118	662	19.96337257
118	702	30.83322849
118	708	33.07884359
118	713	11.78048079
118	714	31.02811029
118	777	17.48826361
118	784	20.66772915
118	788	23.96398683
118	792	33.09966984
118	854	23.36469395
118	897	17.88300718
118	957	21.21798207
118	958	21.34508369
118	967	27.3769483
118	969	20.43991346
118	985	19.95041036
119	502	11.11905754
119	560	28.39815334
119	589	17.37555508
119	623	19.63502536
119	663	20.33704837
119	673	33.013439
119	678	18.48762974
119	765	32.99924439
119	774	26.82167806
119	789	20.89714498
119	801	27.83273516
119	844	28.0608522
119	862	33.00760882
119	870	33.175706
119	906	14.85299928
119	975	30.89222229
119	978	11.07319089
119	986	21.31319509
120	528	28.8227794
120	534	12.20531067
120	573	22.30058771
120	583	16.33886667
120	615	33.01965714
120	656	13.67191049
120	668	21.77802796
120	669	19.25909455
120	705	30.62797729
120	752	12.08923831
120	785	22.97421303
120	816	10.94059876
120	819	16.0587688
120	837	12.99861459
120	845	34.97094132
121	544	20.18899343
121	676	33.6487341
121	696	29.10181756
121	725	31.22896073
121	782	15.211931
121	847	12.77411072
121	858	27.04034548
121	890	11.82313501
121	893	34.94564869
121	905	31.44143946
121	919	28.96766009
121	939	25.77489183
121	951	16.30273925
121	960	10.92825223
121	962	19.59613995
121	974	13.19551021
121	982	17.64036179
122	518	27.90972367
122	543	20.41726936
122	594	17.67263092
122	595	33.59855044
122	596	12.38569232
122	621	34.63918201
122	629	13.69550285
122	687	15.77845288
122	815	30.14150158
122	846	12.89131806
122	989	30.19197902
123	516	10.51251246
123	556	18.3827167
123	580	16.76265152
123	602	16.86584315
123	608	13.70953071
123	609	11.77764552
123	612	20.09178309
123	628	29.95042127
123	637	28.14656388
123	664	33.16277294
123	691	23.1578923
123	747	12.21561667
123	775	20.85140039
123	856	28.92001287
123	859	16.70270794
123	866	28.38703634
123	877	21.13384299
123	882	22.88464836
123	887	22.99640121
123	930	13.30810924
123	940	26.07644456
123	980	33.17393737
123	991	20.14545053
124	527	33.02635578
124	553	21.37461024
124	657	14.13907004
124	683	22.00569059
124	703	16.73852601
124	726	10.4548439
124	749	24.87426785
124	759	14.15983431
124	771	15.32172689
124	821	24.34757119
124	829	12.09819388
124	836	33.71534466
124	880	13.33639221
124	909	17.18649465
124	984	17.98721674
125	527	28.54137931
125	550	19.65412288
125	551	12.80001847
125	554	20.19768368
125	617	24.40976725
125	625	10.23773219
125	676	30.6907027
125	704	16.48932945
125	719	12.19209302
125	721	16.26243431
125	731	14.72374372
125	736	30.71118664
125	749	23.82508496
125	760	12.9622652
125	768	22.21078723
125	828	21.00255009
125	836	27.04379127
125	853	22.0317451
125	874	15.1484148
125	879	15.8573402
125	903	10.11401398
125	909	31.14598614
125	934	12.61020156
125	939	22.29455703
126	516	19.47477267
126	546	27.39763018
126	556	33.07131178
126	561	33.02949498
126	571	34.03068672
126	580	17.70668033
126	602	31.06769594
126	608	25.19570495
126	609	23.97382866
126	612	10.46118609
126	626	34.95810524
